Item number,Freq Target,Diam_LL,Diam_UL,Tip OD LENGTH,Formula-G,Formula-PO
MX759-WTX1,297,8.45,8.55,UPT TOD @38MM,7,1
MX759-WTX1,297,8.45,8.55,UPT TOD @75MM,7,1
MX759-WX-1,286,8.45,8.55,UPT TOD @10MM,7,1
MX759-WX-1,286,8.45,8.55,UPT TOD @38MM,7,1
MX759-WX-1,286,8.45,8.55,UPT TOD @75MM,7,1
MX760-WS-1,276,8.45,8.55,UPT TOD @10MM,7,1
MX760-WS-1,276,8.45,8.55,UPT TOD @38MM,7,1
MX760-WS-1,276,8.45,8.55,UPT TOD @75MM,7,1
MX760-WTX1,297,8.45,8.55,UPT TOD @10MM,7,1
MX760-WTX1,297,8.45,8.55,UPT TOD @38MM,7,1
MX760-WTX1,297,8.45,8.55,UPT TOD @75MM,7,1
MX760-WX-1,286,8.45,8.55,UPT TOD @10MM,7,1
MX760-WX-1,286,8.45,8.55,UPT TOD @38MM,7,1
MX760-WX-1,286,8.45,8.55,UPT TOD @75MM,7,1
MX761-WTX1,297,8.45,8.55,UPT TOD @10MM,7,1
MX761-WTX1,297,8.45,8.55,UPT TOD @38MM,7,1
MX761-WTX1,297,8.45,8.55,UPT TOD @75MM,7,1
MX761-WX-1,286,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX761-WX-1,286,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX761-WX-1,286,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX767-IS-3,281,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
MX767-IS-3,281,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
MX767-IS-3,281,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
MX767-IX-3,301,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
MX767-IX-3,301,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
MX767-IX-3,301,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
MX768-IA-3,254,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
MX768-IA-3,254,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
MX768-IA-3,254,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
MX768-IR-3,261,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
MX768-IR-3,261,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
MX768-IR-3,261,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
MX768-IS-3,268,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
MX768-IS-3,268,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
MX768-IS-3,268,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
MX769-WS-1,285,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX769-WS-1,285,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX769-WS-1,285,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX769-WTX1,307,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX769-WTX1,307,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX769-WTX1,307,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX769-WX-1,294,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX769-WX-1,294,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX769-WX-1,294,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX770-WS-1,286,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX770-WS-1,286,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX770-WS-1,286,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX770-WTX1,313,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX770-WTX1,313,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX770-WTX1,313,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX770-WX-1,296,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX770-WX-1,296,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX770-WX-1,296,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX771-WS-1,288,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX771-WS-1,288,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX771-WS-1,288,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX771-WTX1,315,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX771-WTX1,315,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX771-WTX1,315,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX771-WX-1,299,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX771-WX-1,299,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX771-WX-1,299,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX783-WR-1,266,8.45,8.55,UPT TOD @10MM,7,1
MX783-WR-1,266,8.45,8.55,UPT TOD @38MM,7,1
MX783-WR-1,266,8.45,8.55,UPT TOD @75MM,7,1
MX783-WS-1,276,8.45,8.55,UPT TOD @10MM,7,1
MX783-WS-1,276,8.45,8.55,UPT TOD @38MM,7,1
MX783-WS-1,276,8.45,8.55,UPT TOD @75MM,7,1
MX783-WX-1,286,8.45,8.55,UPT TOD @10MM,7,1
MX783-WX-1,286,8.45,8.55,UPT TOD @38MM,7,1
MX783-WX-1,286,8.45,8.55,UPT TOD @75MM,7,1
MX784-WS-1,276,8.45,8.55,UPT TOD @10MM,7,1
MX784-WS-1,276,8.45,8.55,UPT TOD @38MM,7,1
MX784-WS-1,276,8.45,8.55,UPT TOD @75MM,7,1
MX784-WX-1,286,8.45,8.55,UPT TOD @10MM,7,1
MX784-WX-1,286,8.45,8.55,UPT TOD @38MM,7,1
MX784-WX-1,286,8.45,8.55,UPT TOD @75MM,7,1
MX786-IS-2,271,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
MX786-IS-2,271,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
MX786-IS-2,271,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
MX786-IX-2,286,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
MX786-IX-2,286,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
MX786-IX-2,286,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
MX787-IS-2,274,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
MX787-IS-2,274,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
MX787-IS-2,274,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
MX787-IX-2,289,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
MX787-IX-2,289,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
MX787-IX-2,289,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
MX788-WTX1,299,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX788-WTX1,299,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX788-WTX1,299,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX789-WTX1,299,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX789-WTX1,299,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX789-WTX1,299,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX790-WTX1,299,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX790-WTX1,299,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX790-WTX1,299,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX797-WR-1,256,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX797-WR-1,256,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX797-WR-1,256,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX797-WS-1,276,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX797-WS-1,276,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX797-WS-1,276,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX797-WX-1,289,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX797-WX-1,289,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX797-WX-1,289,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX798-WR-1,263,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX798-WR-1,263,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX798-WR-1,263,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX798-WS-1,276,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX798-WS-1,276,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX798-WS-1,276,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX798-WX-1,289,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX798-WX-1,289,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX798-WX-1,289,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX799-WS-1,276,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX799-WS-1,276,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX799-WS-1,276,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX799-WX-1,291,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX799-WX-1,291,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX799-WX-1,291,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX800-WR-1,285,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX800-WR-1,285,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MX800-WR-1,285,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
MX800-WS-1,301,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX800-WS-1,301,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MX800-WS-1,301,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
MX800-WX-1,313,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX800-WX-1,313,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MX800-WX-1,313,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
MX801-WA-1,256,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX801-WA-1,256,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MX801-WA-1,256,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
MX801-WR-1,273,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX801-WR-1,273,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MX801-WR-1,273,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
MX801-WS-1,288,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX801-WS-1,288,8.45,8.55,UPT TOD @50MM,#N/A,#N/A
MX801-WS-1,288,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
MX824-WR-1,266,8.45,8.55,UPT TOD @10MM,7,1
MX824-WR-1,266,8.45,8.55,UPT TOD @38MM,7,1
MX824-WR-1,266,8.45,8.55,UPT TOD @75MM,7,1
MX824-WS-1,276,8.45,8.55,UPT TOD @10MM,7,1
MX824-WS-1,276,8.45,8.55,UPT TOD @38MM,7,1
MX824-WS-1,276,8.45,8.55,UPT TOD @75MM,7,1
MX860-WTX1,297,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX860-WTX1,297,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX860-WTX1,297,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX861-WTX1,297,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX861-WTX1,297,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX861-WTX1,297,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX863-ITX1,313,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
MX863-ITX1,313,9.35,9.45,UPT TOD @60MM,#N/A,#N/A
MX863-ITX1,313,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
MX876-WR-1,266,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX876-WR-1,266,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX876-WR-1,266,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX876-WS-1,276,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX876-WS-1,276,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX876-WS-1,276,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX876-WTX1,297,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX876-WTX1,297,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX876-WTX1,297,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX876-WX-1,286,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX876-WX-1,286,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX876-WX-1,286,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX877-WS-1,276,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX877-WS-1,276,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX877-WS-1,276,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX877-WTX1,297,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX877-WTX1,297,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX877-WTX1,297,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX877-WX-1,286,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX877-WX-1,286,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX877-WX-1,286,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX878-WTX1,297,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
MX878-WTX1,297,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
MX878-WTX1,297,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
MX889-WS-1,285,8.45,8.51,UPT TOD @10MM,#N/A,#N/A
MX889-WS-1,285,8.45,8.51,UPT TOD @38MM,#N/A,#N/A
MX889-WS-1,285,8.45,8.51,UPT TOD @75MM,#N/A,#N/A
MX889-WTX1,307,8.45,8.51,UPT TOD @10MM,#N/A,#N/A
MX889-WTX1,307,8.45,8.51,UPT TOD @38MM,#N/A,#N/A
MX889-WTX1,307,8.45,8.51,UPT TOD @75MM,#N/A,#N/A
MX889-WX-1,295,8.45,8.51,UPT TOD @10MM,#N/A,#N/A
MX889-WX-1,295,8.45,8.51,UPT TOD @38MM,#N/A,#N/A
MX889-WX-1,295,8.45,8.51,UPT TOD @75MM,#N/A,#N/A
MX890-WS-1,287,8.45,8.51,UPT TOD @10MM,#N/A,#N/A
MX890-WS-1,287,8.45,8.51,UPT TOD @38MM,#N/A,#N/A
MX890-WS-1,287,8.45,8.51,UPT TOD @75MM,#N/A,#N/A
MX890-WTX1,313,8.45,8.51,UPT TOD @10MM,#N/A,#N/A
MX890-WTX1,313,8.45,8.51,UPT TOD @38MM,#N/A,#N/A
MX890-WTX1,313,8.45,8.51,UPT TOD @75MM,#N/A,#N/A
MX890-WX-1,297,8.45,8.51,UPT TOD @10MM,#N/A,#N/A
MX890-WX-1,297,8.45,8.51,UPT TOD @38MM,#N/A,#N/A
MX890-WX-1,297,8.45,8.51,UPT TOD @75MM,#N/A,#N/A
MX891-WS-1,289,8.45,8.51,UPT TOD @10MM,#N/A,#N/A
MX891-WS-1,289,8.45,8.51,UPT TOD @38MM,#N/A,#N/A
MX891-WS-1,289,8.45,8.51,UPT TOD @75MM,#N/A,#N/A
MX891-WTX1,315,8.45,8.51,UPT TOD @10MM,#N/A,#N/A
MX891-WTX1,315,8.45,8.51,UPT TOD @38MM,#N/A,#N/A
MX891-WTX1,315,8.45,8.51,UPT TOD @75MM,#N/A,#N/A
MX891-WX-1,299,8.45,8.51,UPT TOD @10MM,#N/A,#N/A
MX891-WX-1,299,8.45,8.51,UPT TOD @38MM,#N/A,#N/A
MX891-WX-1,299,8.45,8.51,UPT TOD @75MM,#N/A,#N/A
MX892-IR-1,276,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
MX892-IR-1,276,9.35,9.45,UPT TOD @60MM,#N/A,#N/A
MX892-IR-1,276,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
MX892-IS-1,283,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
MX892-IS-1,283,9.35,9.45,UPT TOD @60MM,#N/A,#N/A
MX892-IS-1,283,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
MX892-ITX1,301,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
MX892-ITX1,301,9.35,9.45,UPT TOD @60MM,#N/A,#N/A
MX892-ITX1,301,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
MX892-IX-1,291,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
MX892-IX-1,291,9.35,9.45,UPT TOD @60MM,#N/A,#N/A
MX892-IX-1,291,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
MX893-IS-1,296,9.35,9.45,UPT TOD @10MM,5,1
MX893-IS-1,296,9.35,9.45,UPT TOD @60MM,5,1
MX893-IS-1,296,9.35,9.45,UPT TOD @100MM,5,1
MX893-ITX1,306,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
MX893-ITX1,306,9.35,9.45,UPT TOD @60MM,#N/A,#N/A
MX893-ITX1,306,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
MX893-IX-1,301,9.35,9.45,UPT TOD @10MM,5,1
MX893-IX-1,301,9.35,9.45,UPT TOD @60MM,5,1
MX893-IX-1,301,9.35,9.45,UPT TOD @100MM,5,1
MX902-IR-2,287,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IR-2,287,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IR-3,296,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IR-3,296,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IR-4,305,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IR-4,305,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IR-5,314,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IR-5,314,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IR-6,323,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IR-6,323,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IR-7,336,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IR-7,336,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IR-8,349,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IR-8,349,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IR-9,364,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IR-9,364,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IR-P,374,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IR-P,374,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IS-2,307,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IS-2,307,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IS-3,316,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IS-3,316,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IS-4,325,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IS-4,325,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IS-5,334,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IS-5,334,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IS-6,343,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IS-6,343,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IS-7,356,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IS-7,356,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IS-8,369,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IS-8,369,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IS-9,384,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IS-9,384,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX902-IS-P,394,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX902-IS-P,394,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IS-2,307,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IS-2,307,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IS-3,316,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IS-3,316,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IS-4,325,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IS-4,325,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IS-5,334,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IS-5,334,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IS-6,343,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IS-6,343,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IS-7,356,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IS-7,356,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IS-8,369,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IS-8,369,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IS-9,384,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IS-9,384,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IS-P,394,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IS-P,394,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IX-2,327,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IX-2,327,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IX-3,336,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IX-3,336,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IX-4,345,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IX-4,345,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IX-5,354,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IX-5,354,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IX-6,363,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IX-6,363,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IX-7,376,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IX-7,376,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IX-8,389,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IX-8,389,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IX-9,404,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IX-9,404,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX903-IX-P,414,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX903-IX-P,414,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IS-1,306,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IS-1,306,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IS-2,315,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IS-2,315,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IS-3,323,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IS-3,323,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IS-4,332,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IS-4,332,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IS-5,341,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IS-5,341,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IS-6,350,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IS-6,350,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IS-7,363,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IS-7,363,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IS-8,376,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IS-8,376,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IS-9,391,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IS-9,391,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IS-P,401,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IS-P,401,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IX-2,327,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IX-2,327,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IX-3,336,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IX-3,336,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IX-4,345,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IX-4,345,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IX-5,354,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IX-5,354,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IX-6,363,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IX-6,363,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IX-7,376,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IX-7,376,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IX-8,389,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IX-8,389,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IX-9,404,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IX-9,404,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX904-IX-P,414,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX904-IX-P,414,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX905-IX-1,309,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX905-IX-1,309,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX905-IX-2,318,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX905-IX-2,318,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX905-IX-3,336,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX905-IX-3,336,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX905-IX-4,345,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX905-IX-4,345,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX905-IX-5,354,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX905-IX-5,354,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX905-IX-6,363,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX905-IX-6,363,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX905-IX-7,376,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX905-IX-7,376,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX905-IX-8,389,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX905-IX-8,389,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX905-IX-9,404,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX905-IX-9,404,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX905-IX-P,417,9,9.1,UPT TOD @10MM,#N/A,#N/A
MX905-IX-P,417,9.3,9.4,UPT TOD @50MM,#N/A,#N/A
MX906-IS-1,274,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
